"","geo_id","Year","ID Race","Race","Income","Household Income by Race Moe","Geography","ID Geography","case_count","hosp_count","death_count","total_hosp_incidental","time_period","Cases_Per_Thousand_Dollar_Income","Income_Level"
"570","53033026200",2020,0,"Total",64691,12130,"Census Tract 262, King County, WA","14000US53033026200",2130,62,9,34,"Overall",32.9257547417724,"High"
"571","53033026300",2020,0,"Total",67250,11448,"Census Tract 263, King County, WA","14000US53033026300",534,17,3,7,"Overall",7.94052044609665,"High"
"572","53033026400",2020,0,"Total",63542,6447,"Census Tract 264, King County, WA","14000US53033026400",1787,67,13,28,"Overall",28.1231311573447,"High"
"573","53033026500",2020,0,"Total",55526,12807,"Census Tract 265, King County, WA","14000US53033026500",1421,46,12,23,"Overall",25.5916147390412,"High"
"574","53033026600",2020,0,"Total",85278,20385,"Census Tract 266, King County, WA","14000US53033026600",632,16,1,8,"Overall",7.41105560636975,"High"
"575","53033026700",2020,0,"Total",89750,22516,"Census Tract 267, King County, WA","14000US53033026700",1503,42,4,16,"Overall",16.7465181058496,"High"
"576","53033026801",2020,0,"Total",58018,19130,"Census Tract 268.01, King County, WA","14000US53033026801",1778,61,12,27,"Overall",30.6456616911993,"High"
"577","53033026802",2020,0,"Total",66774,12902,"Census Tract 268.02, King County, WA","14000US53033026802",1801,53,12,25,"Overall",26.9715757630215,"High"
"578","53033027000",2020,0,"Total",77031,16693,"Census Tract 270, King County, WA","14000US53033027000",969,39,7,10,"Overall",12.5793511703081,"High"
"579","53033027100",2020,0,"Total",42684,11147,"Census Tract 271, King County, WA","14000US53033027100",1152,46,12,15,"Overall",26.9890357042452,"Medium"
"580","53033027200",2020,0,"Total",61510,23341,"Census Tract 272, King County, WA","14000US53033027200",974,35,4,17,"Overall",15.8348236059177,"High"
"581","53033027300",2020,0,"Total",80254,18875,"Census Tract 273, King County, WA","14000US53033027300",2253,60,15,41,"Overall",28.0733670595858,"High"
"582","53033027400",2020,0,"Total",77292,7568,"Census Tract 274, King County, WA","14000US53033027400",1811,82,5,21,"Overall",23.4306267142783,"High"
"583","53033027500",2020,0,"Total",63979,11423,"Census Tract 275, King County, WA","14000US53033027500",1412,96,26,22,"Overall",22.0697416339736,"High"
"584","53033027600",2020,0,"Total",77000,18216,"Census Tract 276, King County, WA","14000US53033027600",1153,39,5,25,"Overall",14.974025974026,"High"
"585","53033027701",2020,0,"Total",73468,23941,"Census Tract 277.01, King County, WA","14000US53033027701",568,21,4,9,"Overall",7.73125714596831,"High"
"586","53033027702",2020,0,"Total",90846,32565,"Census Tract 277.02, King County, WA","14000US53033027702",517,12,3,8,"Overall",5.69094951896616,"High"
"587","53033027800",2020,0,"Total",104835,29831,"Census Tract 278, King County, WA","14000US53033027800",732,32,7,19,"Overall",6.98240091572471,"High"
"588","53033028000",2020,0,"Total",61200,17086,"Census Tract 280, King County, WA","14000US53033028000",1150,41,9,15,"Overall",18.7908496732026,"High"
"589","53033028100",2020,0,"Total",63229,9628,"Census Tract 281, King County, WA","14000US53033028100",938,47,10,16,"Overall",14.8349649686062,"High"
"590","53033028200",2020,0,"Total",54957,15037,"Census Tract 282, King County, WA","14000US53033028200",1676,58,8,26,"Overall",30.4965700456721,"High"
"591","53033028300",2020,0,"Total",95484,3953,"Census Tract 283, King County, WA","14000US53033028300",1896,70,17,24,"Overall",19.8567299233379,"High"
"592","53033028402",2020,0,"Total",65179,7626,"Census Tract 284.02, King County, WA","14000US53033028402",1913,71,8,22,"Overall",29.3499440003682,"High"
"593","53033028403",2020,0,"Total",50222,9389,"Census Tract 284.03, King County, WA","14000US53033028403",1854,91,16,21,"Overall",36.9160925490821,"High"
"594","53033028500",2020,0,"Total",83542,20362,"Census Tract 285, King County, WA","14000US53033028500",1354,53,10,24,"Overall",16.2074166287616,"High"
"595","53033028600",2020,0,"Total",91389,20266,"Census Tract 286, King County, WA","14000US53033028600",1488,46,10,19,"Overall",16.282047073499,"High"
"596","53033028700",2020,0,"Total",112000,13555,"Census Tract 287, King County, WA","14000US53033028700",1422,44,8,18,"Overall",12.6964285714286,"High"
"597","53033028801",2020,0,"Total",65912,6311,"Census Tract 288.01, King County, WA","14000US53033028801",901,36,9,19,"Overall",13.6697414734798,"High"
"598","53033028802",2020,0,"Total",62683,14386,"Census Tract 288.02, King County, WA","14000US53033028802",1986,82,14,28,"Overall",31.6832314981733,"High"
"599","53033028901",2020,0,"Total",77295,9391,"Census Tract 289.01, King County, WA","14000US53033028901",1035,55,11,23,"Overall",13.3902581020765,"High"
"600","53033028902",2020,0,"Total",52418,10000,"Census Tract 289.02, King County, WA","14000US53033028902",2646,103,19,38,"Overall",50.4788431454844,"High"
"601","53033029001",2020,0,"Total",79250,8870,"Census Tract 290.01, King County, WA","14000US53033029001",1451,60,19,24,"Overall",18.3091482649842,"High"
"602","53033029003",2020,0,"Total",60792,2322,"Census Tract 290.03, King County, WA","14000US53033029003",2120,100,20,25,"Overall",34.8730096065272,"High"
"603","53033029004",2020,0,"Total",40288,6188,"Census Tract 290.04, King County, WA","14000US53033029004",1396,60,8,20,"Overall",34.6505162827641,"Medium"
"604","53033029101",2020,0,"Total",74481,23345,"Census Tract 291.01, King County, WA","14000US53033029101",991,39,6,13,"Overall",13.3054067480297,"High"
"605","53033029102",2020,0,"Total",74875,24664,"Census Tract 291.02, King County, WA","14000US53033029102",1502,61,14,22,"Overall",20.0601001669449,"High"
"606","53033029203",2020,0,"Total",65804,16656,"Census Tract 292.03, King County, WA","14000US53033029203",1429,67,7,21,"Overall",21.7160051060726,"High"
"607","53033029205",2020,0,"Total",75611,9637,"Census Tract 292.05, King County, WA","14000US53033029205",1574,45,12,19,"Overall",20.8170768803481,"High"
"608","53033029206",2020,0,"Total",35819,7786,"Census Tract 292.06, King County, WA","14000US53033029206",1329,76,17,29,"Overall",37.1032133783746,"Medium"
"609","53033029304",2020,0,"Total",93750,7766,"Census Tract 293.04, King County, WA","14000US53033029304",1408,37,8,15,"Overall",15.0186666666667,"High"
"610","53033029305",2020,0,"Total",97396,25218,"Census Tract 293.05, King County, WA","14000US53033029305",1307,46,13,12,"Overall",13.4194422768902,"High"
"611","53033029306",2020,0,"Total",90733,11961,"Census Tract 293.06, King County, WA","14000US53033029306",1147,32,5,9,"Overall",12.6414865594657,"High"
"612","53033029307",2020,0,"Total",96250,27949,"Census Tract 293.07, King County, WA","14000US53033029307",1045,35,9,15,"Overall",10.8571428571429,"High"
"613","53033029403",2020,0,"Total",85295,14030,"Census Tract 294.03, King County, WA","14000US53033029403",1729,62,13,16,"Overall",20.2708247845712,"High"
"614","53033029405",2020,0,"Total",98393,21240,"Census Tract 294.05, King County, WA","14000US53033029405",1815,50,8,19,"Overall",18.4464341975547,"High"
"615","53033029406",2020,0,"Total",106694,9405,"Census Tract 294.06, King County, WA","14000US53033029406",1499,49,5,13,"Overall",14.0495248092676,"High"
"616","53033029407",2020,0,"Total",58012,14477,"Census Tract 294.07, King County, WA","14000US53033029407",1570,79,20,24,"Overall",27.0633662000965,"High"
"617","53033029408",2020,0,"Total",57596,14760,"Census Tract 294.08, King County, WA","14000US53033029408",1276,63,12,18,"Overall",22.1543162719633,"High"
"618","53033029504",2020,0,"Total",61861,12927,"Census Tract 295.04, King County, WA","14000US53033029504",1998,82,28,30,"Overall",32.2982169703044,"High"
"619","53033029602",2020,0,"Total",135845,13281,"Census Tract 296.02, King County, WA","14000US53033029602",2405,68,7,15,"Overall",17.7040008833597,"High"
"620","53033029901",2020,0,"Total",91083,15745,"Census Tract 299.01, King County, WA","14000US53033029901",1772,53,8,23,"Overall",19.4547830001208,"High"
"621","53033029902",2020,0,"Total",127500,21609,"Census Tract 299.02, King County, WA","14000US53033029902",1585,76,10,36,"Overall",12.4313725490196,"High"
"622","53033030003",2020,0,"Total",70772,9675,"Census Tract 300.03, King County, WA","14000US53033030003",2184,92,12,28,"Overall",30.8596620132256,"High"
"623","53033030005",2020,0,"Total",75893,10590,"Census Tract 300.05, King County, WA","14000US53033030005",2136,87,14,25,"Overall",28.1448881978575,"High"
"624","53033030006",2020,0,"Total",51442,14953,"Census Tract 300.06, King County, WA","14000US53033030006",1181,90,17,36,"Overall",22.9578943275922,"High"
"625","53033030201",2020,0,"Total",65819,12494,"Census Tract 302.01, King County, WA","14000US53033030201",1850,76,15,32,"Overall",28.10738540543,"High"
"626","53033030304",2020,0,"Total",83520,16136,"Census Tract 303.04, King County, WA","14000US53033030304",1479,57,3,26,"Overall",17.7083333333333,"High"
"627","53033030305",2020,0,"Total",64666,6906,"Census Tract 303.05, King County, WA","14000US53033030305",1505,73,11,30,"Overall",23.2734358086166,"High"
"628","53033030306",2020,0,"Total",102143,11818,"Census Tract 303.06, King County, WA","14000US53033030306",1782,76,8,29,"Overall",17.4461294459728,"High"
"629","53033030308",2020,0,"Total",73611,11502,"Census Tract 303.08, King County, WA","14000US53033030308",2174,64,5,35,"Overall",29.5336294847238,"High"
"630","53033030309",2020,0,"Total",69278,18383,"Census Tract 303.09, King County, WA","14000US53033030309",1838,69,6,24,"Overall",26.5307889950634,"High"
"631","53033030310",2020,0,"Total",109496,11700,"Census Tract 303.10, King County, WA","14000US53033030310",2098,71,21,31,"Overall",19.16051727917,"High"
"632","53033030311",2020,0,"Total",90656,5545,"Census Tract 303.11, King County, WA","14000US53033030311",1787,64,11,20,"Overall",19.7118778679845,"High"
"633","53033030312",2020,0,"Total",79236,17564,"Census Tract 303.12, King County, WA","14000US53033030312",1714,71,11,30,"Overall",21.6315816043213,"High"
"634","53033030313",2020,0,"Total",52259,5768,"Census Tract 303.13, King County, WA","14000US53033030313",1568,116,48,44,"Overall",30.0044011557818,"High"
"635","53033030314",2020,0,"Total",39277,14388,"Census Tract 303.14, King County, WA","14000US53033030314",1463,105,25,45,"Overall",37.2482623418285,"Medium"
"636","53033030403",2020,0,"Total",91823,16780,"Census Tract 304.03, King County, WA","14000US53033030403",1242,66,11,22,"Overall",13.5260228918681,"High"
"637","53033030404",2020,0,"Total",100673,16630,"Census Tract 304.04, King County, WA","14000US53033030404",1185,39,8,9,"Overall",11.7707826328807,"High"
"638","53033030501",2020,0,"Total",32283,4665,"Census Tract 305.01, King County, WA","14000US53033030501",1082,98,25,29,"Overall",33.516092060837,"Medium"
"639","53033030503",2020,0,"Total",58783,10638,"Census Tract 305.03, King County, WA","14000US53033030503",2775,157,54,73,"Overall",47.2075259854039,"High"
"640","53033030504",2020,0,"Total",66528,6738,"Census Tract 305.04, King County, WA","14000US53033030504",1660,88,8,37,"Overall",24.9518999519,"High"
"641","53033030600",2020,0,"Total",70901,11842,"Census Tract 306, King County, WA","14000US53033030600",2004,89,18,41,"Overall",28.2647635435325,"High"
"642","53033030700",2020,0,"Total",49583,9233,"Census Tract 307, King County, WA","14000US53033030700",1557,110,27,33,"Overall",31.4018917774237,"Medium"
"643","53033030801",2020,0,"Total",57731,5747,"Census Tract 308.01, King County, WA","14000US53033030801",2813,144,38,57,"Overall",48.7259877708683,"High"
"644","53033030802",2020,0,"Total",55451,14116,"Census Tract 308.02, King County, WA","14000US53033030802",1471,74,15,29,"Overall",26.5279255558962,"High"
"645","53033030901",2020,0,"Total",90469,23771,"Census Tract 309.01, King County, WA","14000US53033030901",1377,55,8,17,"Overall",15.2206833279908,"High"
"646","53033030902",2020,0,"Total",59475,8411,"Census Tract 309.02, King County, WA","14000US53033030902",2157,80,18,33,"Overall",36.2673392181589,"High"
"647","53033031000",2020,0,"Total",111563,26927,"Census Tract 310, King County, WA","14000US53033031000",1440,40,9,12,"Overall",12.9075051764474,"High"
"648","53033031202",2020,0,"Total",91375,14453,"Census Tract 312.02, King County, WA","14000US53033031202",2384,130,23,43,"Overall",26.0902872777018,"High"
"649","53033031204",2020,0,"Total",102897,14638,"Census Tract 312.04, King County, WA","14000US53033031204",1560,72,9,20,"Overall",15.160791859821,"High"
"650","53033031206",2020,0,"Total",83176,11271,"Census Tract 312.06, King County, WA","14000US53033031206",1478,81,16,26,"Overall",17.7695489083389,"High"
"651","53033031301",2020,0,"Total",91667,20838,"Census Tract 313.01, King County, WA","14000US53033031301",621,20,2,7,"Overall",6.77452081992429,"High"
"652","53033031302",2020,0,"Total",54729,7754,"Census Tract 313.02, King County, WA","14000US53033031302",1270,40,6,23,"Overall",23.2052476749073,"High"
"653","53033031400",2020,0,"Total",95874,10160,"Census Tract 314, King County, WA","14000US53033031400",1893,111,38,31,"Overall",19.7446648726453,"High"
"654","53033031501",2020,0,"Total",94688,15709,"Census Tract 315.01, King County, WA","14000US53033031501",743,31,10,13,"Overall",7.84682325109834,"High"
"655","53033031502",2020,0,"Total",92717,29624,"Census Tract 315.02, King County, WA","14000US53033031502",1195,46,10,14,"Overall",12.8886827658358,"High"
"656","53033031601",2020,0,"Total",110739,10236,"Census Tract 316.01, King County, WA","14000US53033031601",1134,41,9,10,"Overall",10.2402947471081,"High"
"657","53033031603",2020,0,"Total",113424,18888,"Census Tract 316.03, King County, WA","14000US53033031603",1646,37,4,17,"Overall",14.511919875864,"High"
"658","53033031604",2020,0,"Total",102675,9717,"Census Tract 316.04, King County, WA","14000US53033031604",1581,27,3,8,"Overall",15.3981008035062,"High"
"659","53033031605",2020,0,"Total",122552,23323,"Census Tract 316.05, King County, WA","14000US53033031605",863,22,4,18,"Overall",7.04190874077942,"High"
"660","53033031704",2020,0,"Total",96344,16860,"Census Tract 317.04, King County, WA","14000US53033031704",2032,80,23,30,"Overall",21.091090259902,"High"
"661","53033031705",2020,0,"Total",118750,30070,"Census Tract 317.05, King County, WA","14000US53033031705",1292,43,4,19,"Overall",10.88,"High"
"662","53033031800",2020,0,"Total",124348,16619,"Census Tract 318, King County, WA","14000US53033031800",1284,45,6,17,"Overall",10.3258596841123,"High"
"663","53033031904",2020,0,"Total",122644,34622,"Census Tract 319.04, King County, WA","14000US53033031904",718,18,3,10,"Overall",5.85434265027233,"High"
"664","53033031906",2020,0,"Total",104728,15816,"Census Tract 319.06, King County, WA","14000US53033031906",847,11,3,5,"Overall",8.08761744710106,"High"
"665","53033031908",2020,0,"Total",82331,15307,"Census Tract 319.08, King County, WA","14000US53033031908",997,28,8,12,"Overall",12.1096549294919,"High"
"666","53033031909",2020,0,"Total",100372,29408,"Census Tract 319.09, King County, WA","14000US53033031909",683,22,5,3,"Overall",6.80468656597457,"High"
"667","53033032002",2020,0,"Total",89635,18173,"Census Tract 320.02, King County, WA","14000US53033032002",697,32,6,9,"Overall",7.77598036481285,"High"
"668","53033032003",2020,0,"Total",119618,17887,"Census Tract 320.03, King County, WA","14000US53033032003",1285,39,4,16,"Overall",10.7425303884031,"High"
"669","53033032005",2020,0,"Total",105092,11980,"Census Tract 320.05, King County, WA","14000US53033032005",2072,76,8,33,"Overall",19.7160583108134,"High"
"670","53033032006",2020,0,"Total",100237,12583,"Census Tract 320.06, King County, WA","14000US53033032006",1330,50,9,8,"Overall",13.2685535281383,"High"
"671","53033032007",2020,0,"Total",131782,16324,"Census Tract 320.07, King County, WA","14000US53033032007",1010,29,6,12,"Overall",7.66417264876842,"High"
"672","53033032008",2020,0,"Total",117366,16861,"Census Tract 320.08, King County, WA","14000US53033032008",1143,30,4,13,"Overall",9.7387659117632,"High"
"673","53033032010",2020,0,"Total",130317,14472,"Census Tract 320.10, King County, WA","14000US53033032010",1942,51,8,27,"Overall",14.9021232839921,"High"
"674","53033032011",2020,0,"Total",119028,15355,"Census Tract 320.11, King County, WA","14000US53033032011",1413,21,2,12,"Overall",11.8711563665692,"High"
"675","53033032102",2020,0,"Total",135744,13290,"Census Tract 321.02, King County, WA","14000US53033032102",726,35,5,12,"Overall",5.3483026874116,"High"
"676","53033032103",2020,0,"Total",90750,8139,"Census Tract 321.03, King County, WA","14000US53033032103",1227,35,9,20,"Overall",13.5206611570248,"High"
"677","53033032104",2020,0,"Total",113264,18486,"Census Tract 321.04, King County, WA","14000US53033032104",1521,73,39,19,"Overall",13.4288035033197,"High"
"678","53033032207",2020,0,"Total",170743,40257,"Census Tract 322.07, King County, WA","14000US53033032207",653,9,2,10,"Overall",3.82446132491522,"High"
"679","53033032211",2020,0,"Total",160893,8907,"Census Tract 322.11, King County, WA","14000US53033032211",1089,19,1,7,"Overall",6.76847345751524,"High"
"680","53033032213",2020,0,"Total",197361,26102,"Census Tract 322.13, King County, WA","14000US53033032213",866,13,1,8,"Overall",4.3878983183101,"High"
"681","53033032215",2020,0,"Total",235821,21820,"Census Tract 322.15, King County, WA","14000US53033032215",893,6,1,3,"Overall",3.78677047421561,"High"
"682","53033032307",2020,0,"Total",132685,27706,"Census Tract 323.07, King County, WA","14000US53033032307",1065,35,3,17,"Overall",8.02652899724912,"High"
"683","53033032311",2020,0,"Total",153603,38967,"Census Tract 323.11, King County, WA","14000US53033032311",866,33,5,18,"Overall",5.63791071788962,"High"
"684","53033032313",2020,0,"Total",133958,29081,"Census Tract 323.13, King County, WA","14000US53033032313",1115,18,2,19,"Overall",8.32350438197047,"High"
"685","53033032315",2020,0,"Total",168420,11144,"Census Tract 323.15, King County, WA","14000US53033032315",847,21,4,11,"Overall",5.02909393183707,"High"
"686","53033032316",2020,0,"Total",170000,27431,"Census Tract 323.16, King County, WA","14000US53033032316",970,20,3,12,"Overall",5.70588235294118,"High"
"687","53033032317",2020,0,"Total",185673,37592,"Census Tract 323.17, King County, WA","14000US53033032317",1009,27,9,16,"Overall",5.43428500643605,"High"
"688","53033032318",2020,0,"Total",201639,25959,"Census Tract 323.18, King County, WA","14000US53033032318",1177,13,1,9,"Overall",5.83716443743522,"High"
"689","53033032319",2020,0,"Total",86806,21020,"Census Tract 323.19, King County, WA","14000US53033032319",1112,50,8,34,"Overall",12.810174411907,"High"
"690","53033032320",2020,0,"Total",192276,29768,"Census Tract 323.20, King County, WA","14000US53033032320",816,36,7,9,"Overall",4.24389939462023,"High"
"691","53033032321",2020,0,"Total",206285,15939,"Census Tract 323.21, King County, WA","14000US53033032321",1146,21,4,8,"Overall",5.55542089827181,"High"
"692","53033032322",2020,0,"Total",190109,20315,"Census Tract 323.22, King County, WA","14000US53033032322",507,9,0,6,"Overall",2.66689109931671,"High"
"693","53033032323",2020,0,"Total",169420,21920,"Census Tract 323.23, King County, WA","14000US53033032323",1223,42,20,17,"Overall",7.21874631094322,"High"
"694","53033032324",2020,0,"Total",131346,29495,"Census Tract 323.24, King County, WA","14000US53033032324",952,31,3,19,"Overall",7.24803191570356,"High"
"695","53033032325",2020,0,"Total",109554,11177,"Census Tract 323.25, King County, WA","14000US53033032325",1180,24,4,23,"Overall",10.770944009347,"High"
"696","53033032326",2020,0,"Total",213246,36302,"Census Tract 323.26, King County, WA","14000US53033032326",655,29,2,13,"Overall",3.07156992393761,"High"
"697","53033032327",2020,0,"Total",127131,10596,"Census Tract 323.27, King County, WA","14000US53033032327",1084,46,9,28,"Overall",8.52663787746498,"High"
"698","53033032328",2020,0,"Total",191815,30365,"Census Tract 323.28, King County, WA","14000US53033032328",503,10,2,6,"Overall",2.62231837968876,"High"
"699","53033032401",2020,0,"Total",140132,32161,"Census Tract 324.01, King County, WA","14000US53033032401",905,30,2,8,"Overall",6.45819655753147,"High"
"700","53033032402",2020,0,"Total",130804,28871,"Census Tract 324.02, King County, WA","14000US53033032402",1068,22,2,22,"Overall",8.1648879239167,"High"
"701","53033032500",2020,0,"Total",131154,21741,"Census Tract 325, King County, WA","14000US53033032500",761,25,4,12,"Overall",5.80233923479269,"High"
"702","53033032601",2020,0,"Total",115688,23292,"Census Tract 326.01, King County, WA","14000US53033032601",412,14,1,5,"Overall",3.5613028144665,"High"
"703","53033032703",2020,0,"Total",104625,22441,"Census Tract 327.03, King County, WA","14000US53033032703",287,10,3,1,"Overall",2.74313022700119,"High"
"704","53033032704",2020,0,"Total",114234,24256,"Census Tract 327.04, King County, WA","14000US53033032704",1317,43,21,16,"Overall",11.528966857503,"High"
"705","53033032800",2020,0,"Total",73750,53579,"Census Tract 328, King County, WA","14000US53033032800",397,18,9,4,"Overall",5.38305084745763,"High"
"706","53033000300",2021,0,"Total",108258,4931,"Census Tract 3, King County, WA","14000US53033000300",791,17,6,12,"Overall",7.30661937224039,"High"
"707","53033000402",2021,0,"Total",78956,3873,"Census Tract 4.02, King County, WA","14000US53033000402",1349,80,16,33,"Overall",17.0854653224581,"High"
"708","53033000500",2021,0,"Total",150446,31612,"Census Tract 5, King County, WA","14000US53033000500",780,17,5,11,"Overall",5.18458450208048,"High"
"709","53033000700",2021,0,"Total",81200,13414,"Census Tract 7, King County, WA","14000US53033000700",1229,37,6,16,"Overall",15.1354679802956,"High"
"710","53033000800",2021,0,"Total",116250,26672,"Census Tract 8, King County, WA","14000US53033000800",593,16,13,7,"Overall",5.1010752688172,"High"
"711","53033000900",2021,0,"Total",122778,20013,"Census Tract 9, King County, WA","14000US53033000900",454,12,2,3,"Overall",3.69773086383554,"High"
"712","53033001000",2021,0,"Total",118098,15483,"Census Tract 10, King County, WA","14000US53033001000",441,24,5,6,"Overall",3.73418686175888,"High"
"713","53033001100",2021,0,"Total",128646,8710,"Census Tract 11, King County, WA","14000US53033001100",589,23,3,11,"Overall",4.57845560685913,"High"
"714","53033001300",2021,0,"Total",80804,7329,"Census Tract 13, King County, WA","14000US53033001300",1306,58,18,24,"Overall",16.1625662095936,"High"
"715","53033001400",2021,0,"Total",109688,20224,"Census Tract 14, King County, WA","14000US53033001400",1216,29,4,15,"Overall",11.0859893516155,"High"
"716","53033001500",2021,0,"Total",152917,26305,"Census Tract 15, King County, WA","14000US53033001500",839,12,3,9,"Overall",5.48663654139174,"High"
"717","53033001600",2021,0,"Total",197813,37518,"Census Tract 16, King County, WA","14000US53033001600",987,29,6,15,"Overall",4.98956084787148,"High"
"718","53033001701",2021,0,"Total",94412,26327,"Census Tract 17.01, King County, WA","14000US53033001701",936,19,3,14,"Overall",9.91399398381562,"High"
"719","53033001702",2021,0,"Total",96300,18850,"Census Tract 17.02, King County, WA","14000US53033001702",1249,45,12,26,"Overall",12.9698857736241,"High"
"720","53033001800",2021,0,"Total",102397,23364,"Census Tract 18, King County, WA","14000US53033001800",1353,12,2,9,"Overall",13.2132777327461,"High"
"721","53033001900",2021,0,"Total",124226,22667,"Census Tract 19, King County, WA","14000US53033001900",1110,30,6,20,"Overall",8.93532754817832,"High"
"722","53033002000",2021,0,"Total",128393,23049,"Census Tract 20, King County, WA","14000US53033002000",919,21,3,15,"Overall",7.15771109016847,"High"
"723","53033002100",2021,0,"Total",132545,13697,"Census Tract 21, King County, WA","14000US53033002100",950,16,8,10,"Overall",7.16737711720548,"High"
"724","53033002200",2021,0,"Total",146786,34130,"Census Tract 22, King County, WA","14000US53033002200",1183,16,9,15,"Overall",8.05935170929108,"High"
"725","53033002400",2021,0,"Total",154779,19670,"Census Tract 24, King County, WA","14000US53033002400",585,8,2,8,"Overall",3.77958250150214,"High"
"726","53033002500",2021,0,"Total",150052,18111,"Census Tract 25, King County, WA","14000US53033002500",703,9,1,14,"Overall",4.68504251859355,"High"
"727","53033002600",2021,0,"Total",165147,43104,"Census Tract 26, King County, WA","14000US53033002600",1209,18,1,23,"Overall",7.32075060400734,"High"
"728","53033002700",2021,0,"Total",164813,22402,"Census Tract 27, King County, WA","14000US53033002700",1392,16,0,7,"Overall",8.44593569682003,"High"
"729","53033002800",2021,0,"Total",128654,22304,"Census Tract 28, King County, WA","14000US53033002800",1122,19,0,15,"Overall",8.72106580440562,"High"
"730","53033002900",2021,0,"Total",136410,34692,"Census Tract 29, King County, WA","14000US53033002900",1015,10,2,15,"Overall",7.44080346015688,"High"
"731","53033003000",2021,0,"Total",127688,27974,"Census Tract 30, King County, WA","14000US53033003000",1236,17,2,10,"Overall",9.67984462126433,"High"
"732","53033003100",2021,0,"Total",165651,12630,"Census Tract 31, King County, WA","14000US53033003100",1332,24,4,13,"Overall",8.04100186536755,"High"
"733","53033003400",2021,0,"Total",139360,18730,"Census Tract 34, King County, WA","14000US53033003400",755,13,2,4,"Overall",5.41762342135476,"High"
"734","53033003500",2021,0,"Total",113520,27118,"Census Tract 35, King County, WA","14000US53033003500",913,16,3,4,"Overall",8.04263565891473,"High"
"735","53033003800",2021,0,"Total",130650,31250,"Census Tract 38, King County, WA","14000US53033003800",483,5,2,2,"Overall",3.69690011481056,"High"
"736","53033003900",2021,0,"Total",161429,34086,"Census Tract 39, King County, WA","14000US53033003900",688,11,1,4,"Overall",4.26193558778163,"High"
"737","53033004000",2021,0,"Total",125707,44226,"Census Tract 40, King County, WA","14000US53033004000",733,13,5,4,"Overall",5.8310197522811,"High"
"738","53033004301",2021,0,"Total",110893,36291,"Census Tract 43.01, King County, WA","14000US53033004301",874,12,4,7,"Overall",7.88147132821729,"High"
"739","53033004302",2021,0,"Total",39507,8605,"Census Tract 43.02, King County, WA","14000US53033004302",1161,10,2,12,"Overall",29.3871972055585,"Medium"
"740","53033004500",2021,0,"Total",124327,33074,"Census Tract 45, King County, WA","14000US53033004500",735,5,0,8,"Overall",5.91182928889139,"High"
"741","53033004600",2021,0,"Total",137721,21844,"Census Tract 46, King County, WA","14000US53033004600",779,8,1,8,"Overall",5.65636322710407,"High"
"742","53033004800",2021,0,"Total",128160,30667,"Census Tract 48, King County, WA","14000US53033004800",1068,12,1,11,"Overall",8.33333333333333,"High"
"743","53033005000",2021,0,"Total",109891,33966,"Census Tract 50, King County, WA","14000US53033005000",1191,11,5,14,"Overall",10.8380122121011,"High"
"744","53033005100",2021,0,"Total",145278,24584,"Census Tract 51, King County, WA","14000US53033005100",841,5,1,8,"Overall",5.7889012789273,"High"
"745","53033005600",2021,0,"Total",178297,20679,"Census Tract 56, King County, WA","14000US53033005600",1308,35,2,16,"Overall",7.33607407864406,"High"
"746","53033005700",2021,0,"Total",155802,30602,"Census Tract 57, King County, WA","14000US53033005700",1251,36,5,14,"Overall",8.02942195863981,"High"
"747","53033005801",2021,0,"Total",124392,15384,"Census Tract 58.01, King County, WA","14000US53033005801",1406,18,2,12,"Overall",11.3029776834523,"High"
"748","53033006000",2021,0,"Total",106682,25471,"Census Tract 60, King County, WA","14000US53033006000",1485,46,24,21,"Overall",13.9198740181099,"High"
"749","53033006100",2021,0,"Total",128904,19195,"Census Tract 61, King County, WA","14000US53033006100",1324,16,4,12,"Overall",10.2712095823248,"High"
"750","53033006200",2021,0,"Total",215781,56753,"Census Tract 62, King County, WA","14000US53033006200",1212,17,3,5,"Overall",5.61680592823279,"High"
"751","53033006300",2021,0,"Total",139000,47610,"Census Tract 63, King County, WA","14000US53033006300",1136,21,3,12,"Overall",8.1726618705036,"High"
"752","53033006400",2021,0,"Total",167167,27277,"Census Tract 64, King County, WA","14000US53033006400",734,9,1,2,"Overall",4.39081876207625,"High"
"753","53033006500",2021,0,"Total",121546,36949,"Census Tract 65, King County, WA","14000US53033006500",1043,7,2,9,"Overall",8.58111332335083,"High"
"754","53033006600",2021,0,"Total",132326,15057,"Census Tract 66, King County, WA","14000US53033006600",1039,5,0,5,"Overall",7.85182050390702,"High"
"755","53033006800",2021,0,"Total",148164,42160,"Census Tract 68, King County, WA","14000US53033006800",651,19,4,6,"Overall",4.39377986555439,"High"
"756","53033006900",2021,0,"Total",150139,38347,"Census Tract 69, King County, WA","14000US53033006900",922,13,1,10,"Overall",6.1409760288799,"High"
"757","53033007600",2021,0,"Total",120103,23349,"Census Tract 76, King County, WA","14000US53033007600",1022,26,1,14,"Overall",8.50936279693263,"High"
"758","53033007700",2021,0,"Total",126815,20294,"Census Tract 77, King County, WA","14000US53033007700",1240,14,4,15,"Overall",9.77802310452234,"High"
"759","53033007800",2021,0,"Total",169159,21695,"Census Tract 78, King County, WA","14000US53033007800",1042,22,6,14,"Overall",6.15988507853558,"High"
